smiles,RS_as_01
O=C1CCCC=C1[C@H](O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1,0
C#CCNCCS(=O)(=O)N(Cc1ccc(Br)cc1)[C@@H](CC(C)C)C(=O)O,1
C#CCNCCS(=O)(=O)N(Cc1ccc(Br)cc1)[C@H](CC(C)C)C(=O)O,0
CCOC(=O)c1ccc(NC(=O)c2nc[nH]c2C(=O)N[C@H](C)c2ccccc2)cc1,0
CCOC(=O)c1ccc(NC(=O)c2nc[nH]c2C(=O)N[C@@H](C)c2ccccc2)cc1,1
Cc1ccc(SC[C@H](Cc2ccccc2)N2CCN(CC(C)C)CCC2=O)cc1,1
Cc1ccc(SC[C@@H](Cc2ccccc2)N2CCN(CC(C)C)CCC2=O)cc1,0
CCCN1CCC(=O)N([C@H](CSc2ccc(OC)cc2)Cc2ccccc2)CC1,1
CCCN1CCC(=O)N([C@@H](CSc2ccc(OC)cc2)Cc2ccccc2)CC1,0
CCCN1CCC(=O)N([C@H](CSc2ccc(C)cc2)CC(C)C)CC1,1
CCCN1CCC(=O)N([C@@H](CSc2ccc(C)cc2)CC(C)C)CC1,0
CCCN1CCC(=O)N([C@H](CSc2ccc(OC)cc2)CC(C)C)CC1,1
CCCN1CCC(=O)N([C@@H](CSc2ccc(OC)cc2)CC(C)C)CC1,0
CCCN1CCC(=O)N([C@H](CSc2ccc(C)cc2)Cc2ccccc2)CC1,1
CCCN1CCC(=O)N([C@@H](CSc2ccc(C)cc2)Cc2ccccc2)CC1,0
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,0
CCCCCCCCCCCCCCCCCCOC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,1
O=C(CC1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,0
O=C(CC1NCCC[C@@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,1
Cc1cc2c(c(=O)o1)C1O[C@](c3ccsc3)(Cc3ccccc31)O2,0
Cc1cc2c(c(=O)o1)C1O[C@@](c3ccsc3)(Cc3ccccc31)O2,1
CCCCC[C@]12Cc3ccccc3C(O1)c1c(cc(C)oc1=O)O2,1
CCCCC[C@@]12Cc3ccccc3C(O1)c1c(cc(C)oc1=O)O2,0
CCCCC[C@]12Cc3ccccc3C(O1)C1=C(CC(C)(C)CC1=O)O2,1
CCCCC[C@@]12Cc3ccccc3C(O1)C1=C(CC(C)(C)CC1=O)O2,0
CC1(C)CC(=O)C2=C(C1)O[C@@]1(CCCCN3C(=O)c4ccccc4C3=O)Cc3ccccc3C2O1,1
CC1(C)CC(=O)C2=C(C1)O[C@]1(CCCCN3C(=O)c4ccccc4C3=O)Cc3ccccc3C2O1,0
COc1ccc([C@]23Cc4ccccc4C(O2)C2=C(O3)C(=O)c3ccccc3C2=O)cc1,0
COc1ccc([C@@]23Cc4ccccc4C(O2)C2=C(O3)C(=O)c3ccccc3C2=O)cc1,1
COc1ccc([C@]23Cc4ccccc4C(O2)C2=C(CCCC2=O)O3)cc1,0
COc1ccc([C@@]23Cc4ccccc4C(O2)C2=C(CCCC2=O)O3)cc1,1
Cc1cc2c(c(=O)n1Cc1ccccc1)C1O[C@](CCCCN3C(=O)c4ccccc4C3=O)(Cc3ccccc31)O2,1
Cc1cc2c(c(=O)n1Cc1ccccc1)C1O[C@@](CCCCN3C(=O)c4ccccc4C3=O)(Cc3ccccc31)O2,0
C[C@H](NC(=O)c1ccccc1)C(=O)OCC(=O)Nc1sccc1C(N)=O,1
C[C@@H](NC(=O)c1ccccc1)C(=O)OCC(=O)Nc1sccc1C(N)=O,0
C=C[C@](C)(O)CCC1C(=C)CC(OC(C)=O)C2C(C)(C)CCCC12C,0
C=C[C@@](C)(O)CCC1C(=C)CC(OC(C)=O)C2C(C)(C)CCCC12C,1
Oc1ccc(C[C@@H]2CNCCN2CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,0
Oc1ccc(C[C@H]2CNCCN2CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,1
Cc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC3(CC2)NCCc2[nH]cnc23)cc1C,1
Cc1ccc(C(=O)N[C@H](Cc2ccccc2)C(=O)N2CCC3(CC2)NCCc2[nH]cnc23)cc1C,0
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1,0
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C[C@@H]1CCCO1,1
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,1
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@]2(CCN(c3ccccc3)C2)C1,0
CC(=O)c1ccc(OCc2cc(C(=O)N3CCC[C@H]3CO)no2)cc1,1
CC(=O)c1ccc(OCc2cc(C(=O)N3CCC[C@@H]3CO)no2)cc1,0
O=C1[C@@H]2Cc3c([nH]c4ccccc34)C(c3ccc(Cl)cc3)N2C(=O)CN1CCO,1
O=C1[C@H]2Cc3c([nH]c4ccccc34)C(c3ccc(Cl)cc3)N2C(=O)CN1CCO,0
CC(C)C[C@@H](CO)NC(=O)Cc1ccncc1,1
CC(C)C[C@H](CO)NC(=O)Cc1ccncc1,0
O=C(Cc1ccncc1)N[C@@H](CO)Cc1ccccc1,0
O=C(Cc1ccncc1)N[C@H](CO)Cc1ccccc1,1
C[N+]1(C)CCC[C@H]1C(=O)[O-],1
C[N+]1(C)CCC[C@@H]1C(=O)[O-],0
C=CC[C@]1(O)CCC2C3CCC4=CCCCC4C3CCC21C,0
C=CC[C@@]1(O)CCC2C3CCC4=CCCCC4C3CCC21C,1
NCCCC[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCNCC1)n1cc(CCO)nn1,1
NCCCC[C@H](C(=O)NCCCCCCCCCCC(=O)N1CCNCC1)n1cc(CCO)nn1,0
CC(C)(C)OC(=O)NCCCCCc1cn([C@@H](CO)C(=O)NCCCCCCCCCCC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)nn1,1
CC(C)(C)OC(=O)NCCCCCc1cn([C@H](CO)C(=O)NCCCCCCCCCCC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)nn1,0
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)n1,0
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCSC)n3cc(CCO)nn3)CC2)n1,1
O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,1
O=C(c1cnccn1)N1CCC[C@]2(CCN(Cc3ccncc3)C2)C1,0
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@H]3CCCO3)c2n1,0
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@@H]3CCCO3)c2n1,1
CC[C@H](CO)Oc1cc(NCc2cccc([NH3+])c2)c2ncn(C(C)C)c2c1,0
CC[C@@H](CO)Oc1cc(NCc2cccc([NH3+])c2)c2ncn(C(C)C)c2c1,1
N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,0
N[C@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,1
COc1ccccc1N1CCN(C[C@@H](C(=O)NC(C)(C)C)c2ccccc2)CC1,1
COc1ccccc1N1CCN(C[C@H](C(=O)NC(C)(C)C)c2ccccc2)CC1,0
C[C@@H](CO)NC(=O)c1[nH]cnc1C(=O)Nc1cccc(Cl)c1,1
C[C@H](CO)NC(=O)c1[nH]cnc1C(=O)Nc1cccc(Cl)c1,0
CCC(CC)CN1C(Nc2ccccc2)=NC[C@@H]1C,1
CCC(CC)CN1C(Nc2ccccc2)=NC[C@H]1C,0
CC(C)CCCN1C(Nc2ccccc2)=NC[C@@H]1C,1
CC(C)CCCN1C(Nc2ccccc2)=NC[C@H]1C,0
CC(C)CN1C(Nc2ccccc2)=NC[C@@H]1C,1
CC(C)CN1C(Nc2ccccc2)=NC[C@H]1C,0
C[C@H]1CN=C(Nc2ccccc2)N1CCCC1CCCCC1,1
C[C@@H]1CN=C(Nc2ccccc2)N1CCCC1CCCCC1,0
CCC(C)CCN1C(Nc2ccccc2)=NC[C@@H]1CC(C)C,1
CCC(C)CCN1C(Nc2ccccc2)=NC[C@H]1CC(C)C,0
CC(C)C[C@H]1CN=C(Nc2ccccc2)N1CCCC1CCCCC1,1
CC(C)C[C@@H]1CN=C(Nc2ccccc2)N1CCCC1CCCCC1,0
CCC(C)(O)C(=O)N[C@H]1CCCN1C(=O)/C=C/c1ccccc1,0
CCC(C)(O)C(=O)N[C@@H]1CCCN1C(=O)/C=C/c1ccccc1,1
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,0
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)[C@]3(O)C(=O)C1=C2O,1
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C3C(=O)CCCC3[C@@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C3C(=O)CCCC3[C@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C3C(=O)OCCC3[C@@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C3C(=O)OCCC3[C@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C(C(C)=O)C(c3ccccc3)[C@@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C(C(C)=O)C(c3ccccc3)[C@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,0
Cn1c2c(c(=O)n(C)c1=O)[C@](NC(=O)c1cccs1)(C(F)(F)F)C(=O)N2,0
Cn1c2c(c(=O)n(C)c1=O)[C@@](NC(=O)c1cccs1)(C(F)(F)F)C(=O)N2,1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](C)C(=O)Nc3ccc4c(c3)OCO4)CC2)cc1,1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H](C)C(=O)Nc3ccc4c(c3)OCO4)CC2)cc1,0
C=C(C)CSc1nnc([C@@H](N)Cc2ccccc2)o1,1
C=C(C)CSc1nnc([C@H](N)Cc2ccccc2)o1,0
CC(C)(C)OC(=O)N1CCC[C@H]1c1nnc(SCC(=O)Nc2ccc(Br)cc2)o1,1
CC(C)(C)OC(=O)N1CCC[C@@H]1c1nnc(SCC(=O)Nc2ccc(Br)cc2)o1,0
Clc1cccc(Cl)c1CSc1nnc([C@@H]2CCCN2)o1,1
Clc1cccc(Cl)c1CSc1nnc([C@H]2CCCN2)o1,0
C[C@@H](NS(=O)(=O)c1c(F)cccc1F)c1ccccc1,0
C[C@H](NS(=O)(=O)c1c(F)cccc1F)c1ccccc1,1
Cc1ccc(S(=O)(=O)N2CC(O)C[C@H]2C(=O)OCC(=O)c2ccccc2)cc1,1
Cc1ccc(S(=O)(=O)N2CC(O)C[C@@H]2C(=O)OCC(=O)c2ccccc2)cc1,0
CC(=O)O[C@]1(C)N=NC2(CCCCC2)O1,0
CC(=O)O[C@@]1(C)N=NC2(CCCCC2)O1,1
O=S(=O)(C[C@H](O)C(Cl)(Cl)Cl)NNc1ccccc1,1
O=S(=O)(C[C@@H](O)C(Cl)(Cl)Cl)NNc1ccccc1,0
CC1(C)CN(Cc2cccnc2)C(=O)[C@@H]1CC(=O)Nc1ccc(Br)cc1,0
CC1(C)CN(Cc2cccnc2)C(=O)[C@H]1CC(=O)Nc1ccc(Br)cc1,1
O=[S+]1([O-])c2cccc(Cl)c2OC[C@H](c2ccccc2)N1Cc1ccc(F)cc1,1
O=[S+]1([O-])c2cccc(Cl)c2OC[C@@H](c2ccccc2)N1Cc1ccc(F)cc1,0
CC1(C)CN(CCc2ccccc2)C(=O)[C@@H]1CC(=O)Nc1ccc(Br)cc1,0
CC1(C)CN(CCc2ccccc2)C(=O)[C@H]1CC(=O)Nc1ccc(Br)cc1,1
NC(N)=NCCC[C@H](N)C(=O)O,1
NC(N)=NCCC[C@@H](N)C(=O)O,0
c1ccc(C(c2cccc3c2ccc2ccccc23)[C@H](c2ccccc2)c2cccc3c2ccc2ccccc23)cc1,0
c1ccc(C(c2cccc3c2ccc2ccccc23)[C@@H](c2ccccc2)c2cccc3c2ccc2ccccc23)cc1,1
CC(=O)Nc1ccc(NC(=O)[C@H](C)NC(=O)c2ccco2)cc1,1
CC(=O)Nc1ccc(NC(=O)[C@@H](C)NC(=O)c2ccco2)cc1,0
COCCC(=O)N1CCC(Oc2ccc(C(=O)N3CCC[C@H]3CO)cc2)CC1,1
COCCC(=O)N1CCC(Oc2ccc(C(=O)N3CCC[C@@H]3CO)cc2)CC1,0
COc1ccc(CNC(=O)[C@H](C)NC(=O)C2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,1
COc1ccc(CNC(=O)[C@@H](C)NC(=O)C2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,0
COc1ccc2cc([C@H](C)C(=O)OCc3cn(CC(=O)c4ccc(O)cc4)nn3)ccc2c1,1
COc1ccc2cc([C@@H](C)C(=O)OCc3cn(CC(=O)c4ccc(O)cc4)nn3)ccc2c1,0
C[C@H]1Cn2cnc(C(=O)Nc3ccccc3)c2C(=O)N1,1
C[C@@H]1Cn2cnc(C(=O)Nc3ccccc3)c2C(=O)N1,0
C[C@H]1Cn2cnc(C(=O)Nc3cccc(Cl)c3)c2C(=O)N1,1
C[C@@H]1Cn2cnc(C(=O)Nc3cccc(Cl)c3)c2C(=O)N1,0
CCC(C)[C@H](NC(=O)NCc1ccco1)C(=O)O,1
CCC(C)[C@@H](NC(=O)NCc1ccco1)C(=O)O,0
Cc1ccc(C2=NO[C@@](CC(=O)O)(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1,1
Cc1ccc(C2=NO[C@](CC(=O)O)(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1,0
N[C@@H](CSC1(c2ccc(Cl)cc2)c2ccccc2-c2ccccc21)C(=O)O,0
N[C@H](CSC1(c2ccc(Cl)cc2)c2ccccc2-c2ccccc21)C(=O)O,1
COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,1
COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@H]1C2)OCO4,0
C[N+]1(C)CCc2cc(O)c(O)cc2[C@H]1Cc1ccc(O)c(O)c1,0
C[N+]1(C)CCc2cc(O)c(O)cc2[C@@H]1Cc1ccc(O)c(O)c1,1
Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(F)c3)C2)C1,0
Cc1noc(C)c1C(=O)N1CCC[C@]2(CCN(C(=O)Nc3cccc(F)c3)C2)C1,1
CCCCSc1nnc([C@@H](NC(=O)OC(C)(C)C)C(C)C)o1,1
CCCCSc1nnc([C@H](NC(=O)OC(C)(C)C)C(C)C)o1,0
O=C1C[C@H]2C=CCc3cccc(c32)CN1Cc1ccc(F)cc1,1
O=C1C[C@@H]2C=CCc3cccc(c32)CN1Cc1ccc(F)cc1,0
C/C=C/C=C/[C@H]1Cc2cc(O)cc(O)c2O1,0
C/C=C/C=C/[C@@H]1Cc2cc(O)cc(O)c2O1,1
O=C1CCNCCN1[C@H](CO)Cc1ccccc1,1
O=C1CCNCCN1[C@@H](CO)Cc1ccccc1,0
COc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](C)C(=O)NCc3ccccn3)CC2)cc1,1
COc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H](C)C(=O)NCc3ccccn3)CC2)cc1,0
CC1(C)O[C@@H]1COc1c2ccoc2cc2oc(=O)ccc12,0
CC1(C)O[C@H]1COc1c2ccoc2cc2oc(=O)ccc12,1
CCC12C(=O)C(CC)(C(c3ccccc3)=C1c1ccccc1)[C@@H]1C(=O)N(c3ccccc3)C(=O)C12,0
CCC12C(=O)C(CC)(C(c3ccccc3)=C1c1ccccc1)[C@H]1C(=O)N(c3ccccc3)C(=O)C12,1
COC(=O)[C@@H](NC(=O)N(C1CCCCC1)C1CCCCC1)C(C)C,1
COC(=O)[C@H](NC(=O)N(C1CCCCC1)C1CCCCC1)C(C)C,0
COC(=O)[C@H](CCSC)NC(=O)NCc1ccc(S(N)(=O)=O)cc1,1
COC(=O)[C@@H](CCSC)NC(=O)NCc1ccc(S(N)(=O)=O)cc1,0
COC(=O)[C@H](CCSC)NC(=O)Nc1ccc(C(C)C)cc1,1
COC(=O)[C@@H](CCSC)NC(=O)Nc1ccc(C(C)C)cc1,0
O=C1[C@@H]2Cc3c([nH]c4ccccc34)C(c3ccc([N+](=O)[O-])cc3)N2C(=O)CN1C1CC1,1
O=C1[C@H]2Cc3c([nH]c4ccccc34)C(c3ccc([N+](=O)[O-])cc3)N2C(=O)CN1C1CC1,0
C[C@@H](C(=O)Nc1ccc2c(c1)OCO2)n1c(=O)[nH]c2ccccc2c1=O,1
C[C@H](C(=O)Nc1ccc2c(c1)OCO2)n1c(=O)[nH]c2ccccc2c1=O,0
COc1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C)CC(=O)N23)cc1OC,1
COc1ccc(C2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(C)CC(=O)N23)cc1OC,0
COc1cc2c(cc1O)CCN(C(=O)CSc1nncn1C)[C@@H]2C,0
COc1cc2c(cc1O)CCN(C(=O)CSc1nncn1C)[C@H]2C,1
CCOC(=O)C1(Cc2ccc(OC)cc2)CCN(C(=O)[C@@H]2CCCN2C(C)=O)CC1,1
CCOC(=O)C1(Cc2ccc(OC)cc2)CCN(C(=O)[C@H]2CCCN2C(C)=O)CC1,0
COc1cc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2c2cc(C)on2)ccc1O,1
COc1cc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2c2cc(C)on2)ccc1O,0
COc1cccc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2c2cc(C)on2)c1,1
COc1cccc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2c2cc(C)on2)c1,0
CC[C@@]1(c2ccccc2)NC(=O)NC1=O,1
CC[C@]1(c2ccccc2)NC(=O)NC1=O,0
O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1c[nH]c3ccccc13)C(=O)O)C2=O,0
O=C(O)c1ccc2c(c1)C(=O)N([C@@H](Cc1c[nH]c3ccccc13)C(=O)O)C2=O,1
O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)C2=O,0
O=C(O)c1ccc2c(c1)C(=O)N([C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)C2=O,1
O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1ccc(O)c(O)c1)C(=O)O)C2=O,0
O=C(O)c1ccc2c(c1)C(=O)N([C@@H](Cc1ccc(O)c(O)c1)C(=O)O)C2=O,1
Cc1ccc(C[C@H](C(=O)O)N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,0
Cc1ccc(C[C@@H](C(=O)O)N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,1
O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1ccc(Cl)cc1)C(=O)O)C2=O,0
O=C(O)c1ccc2c(c1)C(=O)N([C@@H](Cc1ccc(Cl)cc1)C(=O)O)C2=O,1
Cn1cc(C[C@H](C(=O)O)N2C(=O)c3ccc(C(=O)O)cc3C2=O)c2ccccc21,0
Cn1cc(C[C@@H](C(=O)O)N2C(=O)c3ccc(C(=O)O)cc3C2=O)c2ccccc21,1
COc1ccc(Oc2cccc3c2S(=O)(=O)N(C2CC2)C[C@@H](COCc2ccccc2)O3)cc1,1
COc1ccc(Oc2cccc3c2S(=O)(=O)N(C2CC2)C[C@H](COCc2ccccc2)O3)cc1,0
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,0
CC(C)[C@@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,1
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,0
CC(/C=C/C(=O)NO)=C\[C@H](C)C(=O)c1ccc(N(C)C)cc1,1
C[C@H]1CNC(=O)c2c(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)ncn21,1
C[C@@H]1CNC(=O)c2c(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)ncn21,0
COC(=O)[C@H](CCSC)NC(=O)Nc1cccc(Br)c1,1
COC(=O)[C@@H](CCSC)NC(=O)Nc1cccc(Br)c1,0
COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4csnn4)C3)C2)cc1,0
COc1ccc(NC(=O)N2CC[C@]3(CCCN(C(=O)c4csnn4)C3)C2)cc1,1
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,1
COc1ccccc1CN1CC[C@]2(CCCN(C(=O)c3ccncc3)C2)C1,0
CC(OC(=O)[C@@H](NC(=O)c1ccco1)C(C)C)C(=O)Nc1ncc(Cl)cc1Cl,1
CC(OC(=O)[C@H](NC(=O)c1ccco1)C(C)C)C(=O)Nc1ncc(Cl)cc1Cl,0
CCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,0
CCCCCCCCCC(=O)O[C@@H](CC(=O)O)C[N+](C)(C)C,1
O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,1
O=C(c1cnccn1)N1CCC[C@]2(CCN(c3ncccn3)C2)C1,0
CC1(NC[C@@H](O)COc2cccc3[nH]ccc23)CCC(C(C)(C)NC(=O)CBr)CC1,0
CC1(NC[C@H](O)COc2cccc3[nH]ccc23)CCC(C(C)(C)NC(=O)CBr)CC1,1
O=C1CCN(CCc2ccccc2)CCN1[C@H](CSc1ccc(Br)cc1)Cc1ccccc1,1
O=C1CCN(CCc2ccccc2)CCN1[C@@H](CSc1ccc(Br)cc1)Cc1ccccc1,0
C[C@]12CCC3c4ccc(O)cc4CCC3C1CCC2=O,1
C[C@@]12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0
C=C1C(=O)OC2C[C@@]3(C)CCCC(C)C3=CC12,0
C=C1C(=O)OC2C[C@]3(C)CCCC(C)C3=CC12,1
CC(C)C[C@@H](CN=[N+]=[N-])N1CCN(CCc2ccccc2)CCC1=O,1
CC(C)C[C@H](CN=[N+]=[N-])N1CCN(CCc2ccccc2)CCC1=O,0
CCOc1ccc(C(=O)N[C@H](C(=O)Nc2ccc(OC)c(S(=O)(=O)N3CCOCC3)c2)C(C)C)cc1,1
CCOc1ccc(C(=O)N[C@@H](C(=O)Nc2ccc(OC)c(S(=O)(=O)N3CCOCC3)c2)C(C)C)cc1,0
N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,1
N[C@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,0
CCC[C@H](CCC(=O)Nc1ccc(C(=O)OCC)cc1)C(=O)O,0
CCC[C@@H](CCC(=O)Nc1ccc(C(=O)OCC)cc1)C(=O)O,1
COc1cc(OC)cc(C(=O)N[C@H](C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)C(C)C)c1,1
COc1cc(OC)cc(C(=O)N[C@@H](C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)C(C)C)c1,0
C=C1CCN([C@H](C(=O)OCc2ccc(C)cc2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)OCc2ccc(C)cc2)C(C)C)S(=O)(=O)c2ccccc21,0
C=C1CCN([C@H](C(=O)NCc2ccc(Cl)c(Cl)c2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)NCc2ccc(Cl)c(Cl)c2)C(C)C)S(=O)(=O)c2ccccc21,0
C=C1CCN([C@H](C(=O)NCc2cc(OC)c(OC)c(OC)c2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)NCc2cc(OC)c(OC)c(OC)c2)C(C)C)S(=O)(=O)c2ccccc21,0
C=C1CCN([C@H](C(=O)NCc2ccc(Cl)cc2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)NCc2ccc(Cl)cc2)C(C)C)S(=O)(=O)c2ccccc21,0
C=C1CCN([C@H](C(=O)OCc2cccc(C)c2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)OCc2cccc(C)c2)C(C)C)S(=O)(=O)c2ccccc21,0
C=C1CCN([C@H](C(=O)NCc2ccc(OC)cc2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)NCc2ccc(OC)cc2)C(C)C)S(=O)(=O)c2ccccc21,0
C=C1CCN([C@H](C(=O)Nc2ccc(OC)cc2)C(C)C)S(=O)(=O)c2ccccc21,1
C=C1CCN([C@@H](C(=O)Nc2ccc(OC)cc2)C(C)C)S(=O)(=O)c2ccccc21,0
CCCN[C@H]1CCc2nc(N)sc2C1,1
CCCN[C@@H]1CCc2nc(N)sc2C1,0
CCOC(=O)c1cnc(S[C@@H]2CC(=O)N(c3cccc(OC)c3)C2=O)nc1N,0
CCOC(=O)c1cnc(S[C@H]2CC(=O)N(c3cccc(OC)c3)C2=O)nc1N,1
COC(=O)C1=C(N)Oc2cc(C)[nH]c(=O)c2[C@@H]1c1ccncc1,1
COC(=O)C1=C(N)Oc2cc(C)[nH]c(=O)c2[C@H]1c1ccncc1,0
CCCC[C@H]1COCCS(=O)(=O)N1Cc1ccc(Br)cc1,1
CCCC[C@@H]1COCCS(=O)(=O)N1Cc1ccc(Br)cc1,0
O=S1(=O)CCOC[C@H](CC2CCCCC2)N1Cc1ccc(Cl)cc1,1
O=S1(=O)CCOC[C@@H](CC2CCCCC2)N1Cc1ccc(Cl)cc1,0
CCC[C@H]1COCCS(=O)(=O)N1Cc1ccccc1F,1
CCC[C@@H]1COCCS(=O)(=O)N1Cc1ccccc1F,0
O=C(COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccco1)NCc1ccccc1,1
O=C(COC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccco1)NCc1ccccc1,0
CCOc1ccccc1C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,1
CCOc1ccccc1C(=O)N[C@@H](C(=O)NCc1ccccc1)C(C)C,0
NC(=O)CS(=O)C[C@H](N)C(=O)O,0
NC(=O)CS(=O)C[C@@H](N)C(=O)O,1
C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,0
C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,1
COc1cc(NCC[C@@H]2CCCCN2)c2ncccc2c1,1
COc1cc(NCC[C@H]2CCCCN2)c2ncccc2c1,0
O=C(O)[C@@H](O)c1ccc([As](=O)(O)O)cc1,1
O=C(O)[C@H](O)c1ccc([As](=O)(O)O)cc1,0
